acquisition_id,sample_id,animal_id,condition,decision,annotation_path,annotation_sha256,ventricle_mask_path,ventricle_mask_sha256,image_height,image_width,ventricle_pixels,source_dapi_mip,source_dapi_mip_sha256,source_dapi_segmentation,source_dapi_segmentation_sha256,channels_used,boundary_semantics
2026-07-10_AGUA-M_Water,AGUA-M,AGUA-M,Water,include,annotations/2026-07-10_AGUA-M_Water.json,5a631635c0d837db0c3c552a1db12e116b7c4d20408dc4598558cfaed8c8e83a,ventricle_masks/2026-07-10_AGUA-M_Water_3v.tif,d91b651526869900254129dd644859c38e4bbc450ce0d8a7e714aae7e09319c5,3480,3480,631542,/media/server/STORAGE/Apotome/Paper/analyses/FigS5/results/including_NPY_M_20260908/prepared/2026-07-10_AGUA-M_Water/2026-07-10_AGUA-M_Water_DAPI_mip.tif,b967aa20044f3ae1df5eb0a63bd2d699bc338a4e84ce0e50bf0024a87412f379,/media/server/STORAGE/Apotome/Paper/analyses/FigS5/results/including_NPY_M_20260908/prepared/2026-07-10_AGUA-M_Water/2026-07-10_AGUA-M_Water_DAPI_seg.npy,6f69bad21fb35ac61fd5ebb7b88d0928b840160744223213ff22d783f43f6a52,DAPI only,one closed 3V negative mask; excludes I/J nuclei and density
2026-07-10_FR5-5_Water,FR5-5,FR5-5,Water,include,annotations/2026-07-10_FR5-5_Water.json,ca0d14938d9fe877999aec4f9948f1c74dcfb5dab5d2adde9f43121ea54862de,ventricle_masks/2026-07-10_FR5-5_Water_3v.tif,1d545d11e31c14546abd1f0617d085a0c62172dd2ba0b810c0e8f14b3175910d,3492,3490,499585,/media/server/STORAGE/Apotome/Paper/analyses/FigS5/results/including_NPY_M_20260908/prepared/2026-07-10_FR5-5_Water/2026-07-10_FR5-5_Water_DAPI_mip.tif,192c692ef8302eb2e3e48d5ca997efb0c81dc58404a34c5339ac54aa9415dcdd,/media/server/STORAGE/Apotome/Paper/analyses/FigS5/results/including_NPY_M_20260908/prepared/2026-07-10_FR5-5_Water/2026-07-10_FR5-5_Water_DAPI_seg.npy,ce91cd5a94ecb99f9f43180577527ad149361aa69bfd891a8fca4c467ccac575,DAPI only,one closed 3V negative mask; excludes I/J nuclei and density
2026-07-10_NPY-M_Water,NPY-M,NPY-M,Water,include,annotations/2026-07-10_NPY-M_Water.json,1bb66d9dbbfc435b7bff553c34aa0af7f30f3cb831d04396acea3422123f25a1,ventricle_masks/2026-07-10_NPY-M_Water_3v.tif,2deb47b18b209a782cb82c87baa866dfc5a04f2023ef6e05941d5ac4f1a95507,3481,3481,374022,/media/server/STORAGE/Apotome/Paper/analyses/FigS5/results/including_NPY_M_20260908/prepared/2026-07-10_NPY-M_Water/2026-07-10_NPY-M_Water_DAPI_mip.tif,6818dcaad8060732fc7d4480f6bd166570e7b8b131ec3192f0fecd503bfe5b46,/media/server/STORAGE/Apotome/Paper/analyses/FigS5/results/including_NPY_M_20260908/prepared/2026-07-10_NPY-M_Water/2026-07-10_NPY-M_Water_DAPI_seg.npy,16708c4587678f03b4808395092c93243d80ef598d46cf5feb4c1cfe08fd371e,DAPI only,one closed 3V negative mask; excludes I/J nuclei and density
2026-07-09_FR5-3_Sucrose,FR5-3,FR5-3,Sucrose,include,annotations/2026-07-09_FR5-3_Sucrose.json,74212a6fc52ad5b8af5e7fe65eb4a193440fc2677e6c90ae7448cb92afb2a521,ventricle_masks/2026-07-09_FR5-3_Sucrose_3v.tif,90a7941660d61e40aeb2cf0c64ba935936975cf77e92f1c32e9fa50601742f16,3487,3490,309086,/media/server/STORAGE/Apotome/Paper/analyses/FigS5/results/including_NPY_M_20260908/prepared/2026-07-09_FR5-3_Sucrose/2026-07-09_FR5-3_Sucrose_DAPI_mip.tif,46869dad2a6873fec9be8903cbdebbe13fd8c04cf54c91a9b05af21b627d56d3,/media/server/STORAGE/Apotome/Paper/analyses/FigS5/results/including_NPY_M_20260908/prepared/2026-07-09_FR5-3_Sucrose/2026-07-09_FR5-3_Sucrose_DAPI_seg.npy,15709aa6bae28428a06435627482010d6debbdedd43c822b82c8c7ad8c28665d,DAPI only,one closed 3V negative mask; excludes I/J nuclei and density
2026-07-09_FR5-4_Sucrose,FR5-4,FR5-4,Sucrose,include,annotations/2026-07-09_FR5-4_Sucrose.json,cf1d722253fdb29a360dfe4d8d15fe52f302741d3ffd60c6caf155dbdccafd60,ventricle_masks/2026-07-09_FR5-4_Sucrose_3v.tif,e4aa5cb9445c7cf580d357903268d35f11729b2e05d0c38d36b5171bd953f089,3495,3478,350875,/media/server/STORAGE/Apotome/Paper/analyses/FigS5/results/including_NPY_M_20260908/prepared/2026-07-09_FR5-4_Sucrose/2026-07-09_FR5-4_Sucrose_DAPI_mip.tif,7e32ded5a19718a6ce887aa47c4574e595140fc982c079e68ddd30a2c4ee3857,/media/server/STORAGE/Apotome/Paper/analyses/FigS5/results/including_NPY_M_20260908/prepared/2026-07-09_FR5-4_Sucrose/2026-07-09_FR5-4_Sucrose_DAPI_seg.npy,f2f4377a0c5d70d2e4f53bbf01d3bc4cc1af4dd89521b32ea6a46d50c8c2b086,DAPI only,one closed 3V negative mask; excludes I/J nuclei and density
2026-07-10_FR4-3_Sucrose,FR4-3,FR4-3,Sucrose,include,annotations/2026-07-10_FR4-3_Sucrose.json,f3f25adcf26f85fd63a3352f9dc3b1dd4ec8acc5c050954df35fc5c9a83338ca,ventricle_masks/2026-07-10_FR4-3_Sucrose_3v.tif,b40e208a0c624b8b4fd70506be68de2703d42cc7a4af263c1bb81da851cdf4d0,3492,3486,396492,/media/server/STORAGE/Apotome/Paper/analyses/FigS5/results/including_NPY_M_20260908/prepared/2026-07-10_FR4-3_Sucrose/2026-07-10_FR4-3_Sucrose_DAPI_mip.tif,60c97cae822167ea60affefe8a4ba2a464d9c11b031974e839cff4a70165dd25,/media/server/STORAGE/Apotome/Paper/analyses/FigS5/results/including_NPY_M_20260908/prepared/2026-07-10_FR4-3_Sucrose/2026-07-10_FR4-3_Sucrose_DAPI_seg.npy,97ab87ac4db764562011d0ef527943d534e3cf062b4debd0082eed4202e6b060,DAPI only,one closed 3V negative mask; excludes I/J nuclei and density
2026-07-09_FR4-1_Allulose,FR4-1,FR4-1,Allulose,include,annotations/2026-07-09_FR4-1_Allulose.json,46957bf2d84895485daceba13dc55fdd87cd07aa098cdcbc3f7f8acb7bb8bac3,ventricle_masks/2026-07-09_FR4-1_Allulose_3v.tif,5970a8be9f45ff6bf53afd1d66f7e18353ad5cacb2122afc55ab8795919f1e2d,3492,3486,400800,/media/server/STORAGE/Apotome/Paper/analyses/FigS5/results/including_NPY_M_20260908/prepared/2026-07-09_FR4-1_Allulose/2026-07-09_FR4-1_Allulose_DAPI_mip.tif,79e1488039d692b72de59b1249c2e719209e03753f16ae9ebecfaf125fe6355b,/media/server/STORAGE/Apotome/Paper/analyses/FigS5/results/including_NPY_M_20260908/prepared/2026-07-09_FR4-1_Allulose/2026-07-09_FR4-1_Allulose_DAPI_seg.npy,236ea7e45102a4fe01421a1aa94b49acdf8c62e9af0f26cec23ef7e247e999ea,DAPI only,one closed 3V negative mask; excludes I/J nuclei and density
2026-07-09_FR5-1_Allulose,FR5-1,FR5-1,Allulose,include,annotations/2026-07-09_FR5-1_Allulose.json,371446a31b58f93460dbeb7f1b2d849ec1a78bf3019d50c9670d8d2f7305d241,ventricle_masks/2026-07-09_FR5-1_Allulose_3v.tif,0bda71f9c0cc67b2b98f130c571f935d2dfd443d5d2e2a0d8b4fdc73169088b0,3490,3485,378024,/media/server/STORAGE/Apotome/Paper/analyses/FigS5/results/including_NPY_M_20260908/prepared/2026-07-09_FR5-1_Allulose/2026-07-09_FR5-1_Allulose_DAPI_mip.tif,9617a7994e5dd7a82332b1dbf2ddfc84f1739fa8d78085080aa4bd1b6169bf68,/media/server/STORAGE/Apotome/Paper/analyses/FigS5/results/including_NPY_M_20260908/prepared/2026-07-09_FR5-1_Allulose/2026-07-09_FR5-1_Allulose_DAPI_seg.npy,e27203b3bef81283674c09ec1bd04a507d82ae92e3a76bce458286b554b57c50,DAPI only,one closed 3V negative mask; excludes I/J nuclei and density
2026-07-09_FR5-2_Allulose,FR5-2,FR5-2,Allulose,include,annotations/2026-07-09_FR5-2_Allulose.json,b7eb24c6a054f40213f30be37fc92e3fda7509da4df8922a0b3cc050c830133d,ventricle_masks/2026-07-09_FR5-2_Allulose_3v.tif,9eb94bad44bbf2f67f97aa2baaa87a41a112a37c5a3323b47594e6e89f9bcaed,3499,3486,924675,/media/server/STORAGE/Apotome/Paper/analyses/FigS5/results/including_NPY_M_20260908/prepared/2026-07-09_FR5-2_Allulose/2026-07-09_FR5-2_Allulose_DAPI_mip.tif,bd28be7ee784fb8f70ef6d1ff4895963fbbeecf2c96080ab572d2d33ea1b6f4d,/media/server/STORAGE/Apotome/Paper/analyses/FigS5/results/including_NPY_M_20260908/prepared/2026-07-09_FR5-2_Allulose/2026-07-09_FR5-2_Allulose_DAPI_seg.npy,23eed8b18481d41a273b6ad5c88b45b82d96d5632e02aec9c86cb05c7f1fe778,DAPI only,one closed 3V negative mask; excludes I/J nuclei and density
