morphometric_proposals,dino_logistic
0.703021077816281,0.5950231127812705
0.7790353001725652,0.5487292240622446
0.7775718073353954,0.5443239063190455
0.6967317690604782,0.5538323928533607
0.7170815295815296,0.5690128324056896
0.7832672882672883,0.5019399119399119
0.7890742724746749,0.58064403738448
0.7703443060823749,0.5473484894683562
0.7152207001522071,0.5134037290715373
0.7870060442701952,0.5865376133300662
0.7495712418381442,0.5667184395366013
0.7545791956629395,0.5413807438684286
0.7483766233766234,0.6562193059041799
0.7043610547667343,0.5186816824430922
0.7789570230607967,0.5424528301886793
0.7923417575071987,0.5861894539284245
0.7724675189891481,0.5850895457523335
0.7310283687943263,0.6453900709219857
0.7178361513687601,0.5992230273752013
0.7591146881287726,0.561056338028169
0.7330839002267573,0.5376133786848072
0.742876853989076,0.5542613181890897
0.8117324726463154,0.515284523215309
0.7352304558186911,0.5667175961293608
0.7487316465047558,0.5313723951118909
0.6998393499049284,0.5978535169532693
0.7048069040979588,0.5115872179405543
0.6940974883036218,0.46587380011293056
0.7659647745101029,0.5875577744796061
0.7525058358810873,0.6253756304058116
0.7771028088128401,0.6102114162307892
0.7153413418363287,0.5277106139662836
0.6895772946859904,0.4776449275362319
0.7139704998798365,0.5903516282143716
0.7295391806261371,0.5638648388648388
0.7266524206665053,0.5896728034051978
0.8388246794318901,0.6099706744868035
0.7082413086251039,0.5968981073671905
0.8182103952692188,0.6234360410830999
0.6586566091954023,0.5359195402298851
0.80688882974179,0.6242234204986319
0.736171657650493,0.5605142084228137
0.746402830318767,0.543224087824829
0.7609052891334731,0.5806063286163522
0.7061201018647827,0.6144849256551385
0.7457273252110208,0.5804317964644051
0.7484595959595959,0.5497727272727273
0.7293913398692811,0.5570669934640522
0.763747722951321,0.5765436917916076
0.7743691636595944,0.5856701653515405
0.7348323050150293,0.636608131624743
0.7655692959001783,0.5716911764705882
0.7482394096223882,0.560847549677337
0.7621923637249717,0.5209608400472827
0.7744276556776556,0.5562627187627187
0.7766095972992526,0.5874849288642392
0.6932584776334776,0.5900297619047619
0.7550424555408527,0.5832886099741439
