endpoint,allocation_index,water_animals,sucrose_animals,allulose_animals,pseudo_f,r_squared,is_observed_allocation,is_as_or_more_extreme
cfos,583,FR4-1;FR4-3;FR5-2,AGUA-M;FR5-1;FR5-5,FR5-3;FR5-4;NPY-M,2.8070179136760594,0.48338371870100055,False,True
cfos,584,FR4-1;FR4-3;FR5-2,AGUA-M;FR5-1;NPY-M,FR5-3;FR5-4;FR5-5,0.6734778565663154,0.1833352160711895,False,False
cfos,585,FR4-1;FR4-3;FR5-2,AGUA-M;FR5-3;FR5-4,FR5-1;FR5-5;NPY-M,0.3747495010143938,0.11104513117247673,False,False
cfos,586,FR4-1;FR4-3;FR5-2,AGUA-M;FR5-3;FR5-5,FR5-1;FR5-4;NPY-M,0.8106250877346215,0.2127275890624365,False,False
cfos,587,FR4-1;FR4-3;FR5-2,AGUA-M;FR5-3;NPY-M,FR5-1;FR5-4;FR5-5,1.0049966573815288,0.2509357044104493,False,False
cfos,588,FR4-1;FR4-3;FR5-2,AGUA-M;FR5-4;FR5-5,FR5-1;FR5-3;NPY-M,0.5491942641022746,0.15473773009750613,False,False
cfos,589,FR4-1;FR4-3;FR5-2,AGUA-M;FR5-4;NPY-M,FR5-1;FR5-3;FR5-5,2.4214288328270963,0.44664034288621307,False,True
cfos,590,FR4-1;FR4-3;FR5-2,AGUA-M;FR5-5;NPY-M,FR5-1;FR5-3;FR5-4,0.5979325052244765,0.1661878049007957,False,False
cfos,591,FR4-1;FR4-3;FR5-2,FR5-1;FR5-3;FR5-4,AGUA-M;FR5-5;NPY-M,0.5979325052244764,0.1661878049007957,False,False
cfos,592,FR4-1;FR4-3;FR5-2,FR5-1;FR5-3;FR5-5,AGUA-M;FR5-4;NPY-M,2.4214288328270963,0.44664034288621307,False,True
cfos,593,FR4-1;FR4-3;FR5-2,FR5-1;FR5-3;NPY-M,AGUA-M;FR5-4;FR5-5,0.5491942641022746,0.15473773009750613,False,False
cfos,594,FR4-1;FR4-3;FR5-2,FR5-1;FR5-4;FR5-5,AGUA-M;FR5-3;NPY-M,1.0049966573815288,0.2509357044104493,False,False
cfos,595,FR4-1;FR4-3;FR5-2,FR5-1;FR5-4;NPY-M,AGUA-M;FR5-3;FR5-5,0.8106250877346215,0.2127275890624365,False,False
cfos,596,FR4-1;FR4-3;FR5-2,FR5-1;FR5-5;NPY-M,AGUA-M;FR5-3;FR5-4,0.3747495010143938,0.11104513117247673,False,False
cfos,597,FR4-1;FR4-3;FR5-2,FR5-3;FR5-4;FR5-5,AGUA-M;FR5-1;NPY-M,0.6734778565663154,0.1833352160711895,False,False
cfos,598,FR4-1;FR4-3;FR5-2,FR5-3;FR5-4;NPY-M,AGUA-M;FR5-1;FR5-5,2.8070179136760607,0.48338371870100066,False,True
cfos,599,FR4-1;FR4-3;FR5-2,FR5-3;FR5-5;NPY-M,AGUA-M;FR5-1;FR5-4,0.33853459773782246,0.10140215349788859,False,False
cfos,600,FR4-1;FR4-3;FR5-2,FR5-4;FR5-5;NPY-M,AGUA-M;FR5-1;FR5-3,0.6741120090831695,0.18347617258717872,False,False
cfos,601,FR4-1;FR4-3;FR5-3,AGUA-M;FR5-1;FR5-2,FR5-4;FR5-5;NPY-M,1.0326687951333489,0.25607577700890793,False,False
cfos,602,FR4-1;FR4-3;FR5-3,AGUA-M;FR5-1;FR5-4,FR5-2;FR5-5;NPY-M,0.22756808294813882,0.07050760111008181,False,False
cfos,603,FR4-1;FR4-3;FR5-3,AGUA-M;FR5-1;FR5-5,FR5-2;FR5-4;NPY-M,1.561845728375647,0.342371448175162,False,True
cfos,604,FR4-1;FR4-3;FR5-3,AGUA-M;FR5-1;NPY-M,FR5-2;FR5-4;FR5-5,0.7530609399969818,0.20065246795528646,False,False
cfos,605,FR4-1;FR4-3;FR5-3,AGUA-M;FR5-2;FR5-4,FR5-1;FR5-5;NPY-M,0.3855915482207344,0.1138919278149127,False,False
cfos,606,FR4-1;FR4-3;FR5-3,AGUA-M;FR5-2;FR5-5,FR5-1;FR5-4;NPY-M,1.4490061841142678,0.32569210384290437,False,True
cfos,607,FR4-1;FR4-3;FR5-3,AGUA-M;FR5-2;NPY-M,FR5-1;FR5-4;FR5-5,0.7762957482107392,0.20557069678098142,False,False
cfos,608,FR4-1;FR4-3;FR5-3,AGUA-M;FR5-4;FR5-5,FR5-1;FR5-2;NPY-M,0.273244804931189,0.08347826735096071,False,False
cfos,609,FR4-1;FR4-3;FR5-3,AGUA-M;FR5-4;NPY-M,FR5-1;FR5-2;FR5-5,3.4337699498413885,0.5337104025496033,False,True
cfos,610,FR4-1;FR4-3;FR5-3,AGUA-M;FR5-5;NPY-M,FR5-1;FR5-2;FR5-4,0.5011559795775336,0.14314014642615422,False,False
cfos,611,FR4-1;FR4-3;FR5-3,FR5-1;FR5-2;FR5-4,AGUA-M;FR5-5;NPY-M,0.5011559795775336,0.1431401464261542,False,False
cfos,612,FR4-1;FR4-3;FR5-3,FR5-1;FR5-2;FR5-5,AGUA-M;FR5-4;NPY-M,3.4337699498413885,0.5337104025496033,False,True
cfos,613,FR4-1;FR4-3;FR5-3,FR5-1;FR5-2;NPY-M,AGUA-M;FR5-4;FR5-5,0.273244804931189,0.08347826735096071,False,False
cfos,614,FR4-1;FR4-3;FR5-3,FR5-1;FR5-4;FR5-5,AGUA-M;FR5-2;NPY-M,0.7762957482107392,0.20557069678098142,False,False
cfos,615,FR4-1;FR4-3;FR5-3,FR5-1;FR5-4;NPY-M,AGUA-M;FR5-2;FR5-5,1.4490061841142678,0.32569210384290437,False,True
cfos,616,FR4-1;FR4-3;FR5-3,FR5-1;FR5-5;NPY-M,AGUA-M;FR5-2;FR5-4,0.3855915482207344,0.1138919278149127,False,False
cfos,617,FR4-1;FR4-3;FR5-3,FR5-2;FR5-4;FR5-5,AGUA-M;FR5-1;NPY-M,0.7530609399969818,0.20065246795528646,False,False
cfos,618,FR4-1;FR4-3;FR5-3,FR5-2;FR5-4;NPY-M,AGUA-M;FR5-1;FR5-5,1.561845728375647,0.342371448175162,False,True
cfos,619,FR4-1;FR4-3;FR5-3,FR5-2;FR5-5;NPY-M,AGUA-M;FR5-1;FR5-4,0.22756808294813882,0.07050760111008181,False,False
cfos,620,FR4-1;FR4-3;FR5-3,FR5-4;FR5-5;NPY-M,AGUA-M;FR5-1;FR5-2,1.0326687951333489,0.25607577700890793,False,False
cfos,621,FR4-1;FR4-3;FR5-4,AGUA-M;FR5-1;FR5-2,FR5-3;FR5-5;NPY-M,0.6933928185272641,0.18773871412999435,False,False
cfos,622,FR4-1;FR4-3;FR5-4,AGUA-M;FR5-1;FR5-3,FR5-2;FR5-5;NPY-M,0.2759838054818052,0.08424455732045835,False,False
cfos,623,FR4-1;FR4-3;FR5-4,AGUA-M;FR5-1;FR5-5,FR5-2;FR5-3;NPY-M,0.8928458700022982,0.2293555665489965,False,False
cfos,624,FR4-1;FR4-3;FR5-4,AGUA-M;FR5-1;NPY-M,FR5-2;FR5-3;FR5-5,0.8191448296788715,0.21448383504946797,False,False
cfos,625,FR4-1;FR4-3;FR5-4,AGUA-M;FR5-2;FR5-3,FR5-1;FR5-5;NPY-M,0.22895897528189885,0.07090798521585738,False,False
cfos,626,FR4-1;FR4-3;FR5-4,AGUA-M;FR5-2;FR5-5,FR5-1;FR5-3;NPY-M,1.1061978899038283,0.2693971210261707,False,True
cfos,627,FR4-1;FR4-3;FR5-4,AGUA-M;FR5-2;NPY-M,FR5-1;FR5-3;FR5-5,1.1443502768452234,0.2761229626845947,False,True
cfos,628,FR4-1;FR4-3;FR5-4,AGUA-M;FR5-3;FR5-5,FR5-1;FR5-2;NPY-M,0.27930906125211336,0.0851731434991574,False,False
cfos,629,FR4-1;FR4-3;FR5-4,AGUA-M;FR5-3;NPY-M,FR5-1;FR5-2;FR5-5,2.072348855942085,0.4085580299774529,False,True
cfos,630,FR4-1;FR4-3;FR5-4,AGUA-M;FR5-5;NPY-M,FR5-1;FR5-2;FR5-3,0.6101673587339183,0.16901359358251558,False,False
cfos,631,FR4-1;FR4-3;FR5-4,FR5-1;FR5-2;FR5-3,AGUA-M;FR5-5;NPY-M,0.6101673587339183,0.16901359358251558,False,False
cfos,632,FR4-1;FR4-3;FR5-4,FR5-1;FR5-2;FR5-5,AGUA-M;FR5-3;NPY-M,2.072348855942085,0.4085580299774529,False,True
cfos,633,FR4-1;FR4-3;FR5-4,FR5-1;FR5-2;NPY-M,AGUA-M;FR5-3;FR5-5,0.27930906125211336,0.0851731434991574,False,False
cfos,634,FR4-1;FR4-3;FR5-4,FR5-1;FR5-3;FR5-5,AGUA-M;FR5-2;NPY-M,1.1443502768452234,0.2761229626845947,False,True
cfos,635,FR4-1;FR4-3;FR5-4,FR5-1;FR5-3;NPY-M,AGUA-M;FR5-2;FR5-5,1.1061978899038283,0.2693971210261707,False,True
cfos,636,FR4-1;FR4-3;FR5-4,FR5-1;FR5-5;NPY-M,AGUA-M;FR5-2;FR5-3,0.22895897528189885,0.07090798521585738,False,False
cfos,637,FR4-1;FR4-3;FR5-4,FR5-2;FR5-3;FR5-5,AGUA-M;FR5-1;NPY-M,0.8191448296788715,0.21448383504946797,False,False
cfos,638,FR4-1;FR4-3;FR5-4,FR5-2;FR5-3;NPY-M,AGUA-M;FR5-1;FR5-5,0.8928458700022982,0.2293555665489965,False,False
cfos,639,FR4-1;FR4-3;FR5-4,FR5-2;FR5-5;NPY-M,AGUA-M;FR5-1;FR5-3,0.2759838054818052,0.08424455732045835,False,False
cfos,640,FR4-1;FR4-3;FR5-4,FR5-3;FR5-5;NPY-M,AGUA-M;FR5-1;FR5-2,0.6933928185272641,0.18773871412999435,False,False
cfos,641,FR4-1;FR4-3;FR5-5,AGUA-M;FR5-1;FR5-2,FR5-3;FR5-4;NPY-M,2.8490328307260055,0.48709468952875956,False,True
cfos,642,FR4-1;FR4-3;FR5-5,AGUA-M;FR5-1;FR5-3,FR5-2;FR5-4;NPY-M,1.1292897954927512,0.2734828145811918,False,True
cfos,643,FR4-1;FR4-3;FR5-5,AGUA-M;FR5-1;FR5-4,FR5-2;FR5-3;NPY-M,0.5158858488366436,0.1467299767446497,False,False
cfos,644,FR4-1;FR4-3;FR5-5,AGUA-M;FR5-1;NPY-M,FR5-2;FR5-3;FR5-4,0.8102718051794598,0.21265459437251275,False,False
cfos,645,FR4-1;FR4-3;FR5-5,AGUA-M;FR5-2;FR5-3,FR5-1;FR5-4;NPY-M,0.8966828670562229,0.23011440695804647,False,False
cfos,646,FR4-1;FR4-3;FR5-5,AGUA-M;FR5-2;FR5-4,FR5-1;FR5-3;NPY-M,0.830455689670325,0.2168033667403681,False,False
cfos,647,FR4-1;FR4-3;FR5-5,AGUA-M;FR5-2;NPY-M,FR5-1;FR5-3;FR5-4,0.9696290902453104,0.24426188648909525,False,False
cfos,648,FR4-1;FR4-3;FR5-5,AGUA-M;FR5-3;FR5-4,FR5-1;FR5-2;NPY-M,0.4993466436717411,0.1426971073513867,False,False
cfos,649,FR4-1;FR4-3;FR5-5,AGUA-M;FR5-3;NPY-M,FR5-1;FR5-2;FR5-4,1.0904214140077022,0.2665792356439216,False,True
cfos,650,FR4-1;FR4-3;FR5-5,AGUA-M;FR5-4;NPY-M,FR5-1;FR5-2;FR5-3,2.1511436142675624,0.4176050553724334,False,True
cfos,651,FR4-1;FR4-3;FR5-5,FR5-1;FR5-2;FR5-3,AGUA-M;FR5-4;NPY-M,2.1511436142675624,0.4176050553724334,False,True
cfos,652,FR4-1;FR4-3;FR5-5,FR5-1;FR5-2;FR5-4,AGUA-M;FR5-3;NPY-M,1.0904214140077026,0.26657923564392166,False,True
cfos,653,FR4-1;FR4-3;FR5-5,FR5-1;FR5-2;NPY-M,AGUA-M;FR5-3;FR5-4,0.4993466436717411,0.1426971073513867,False,False
cfos,654,FR4-1;FR4-3;FR5-5,FR5-1;FR5-3;FR5-4,AGUA-M;FR5-2;NPY-M,0.9696290902453103,0.2442618864890952,False,False
cfos,655,FR4-1;FR4-3;FR5-5,FR5-1;FR5-3;NPY-M,AGUA-M;FR5-2;FR5-4,0.830455689670325,0.2168033667403681,False,False
cfos,656,FR4-1;FR4-3;FR5-5,FR5-1;FR5-4;NPY-M,AGUA-M;FR5-2;FR5-3,0.8966828670562229,0.23011440695804647,False,False
cfos,657,FR4-1;FR4-3;FR5-5,FR5-2;FR5-3;FR5-4,AGUA-M;FR5-1;NPY-M,0.8102718051794596,0.2126545943725127,False,False
cfos,658,FR4-1;FR4-3;FR5-5,FR5-2;FR5-3;NPY-M,AGUA-M;FR5-1;FR5-4,0.5158858488366435,0.14672997674464966,False,False
cfos,659,FR4-1;FR4-3;FR5-5,FR5-2;FR5-4;NPY-M,AGUA-M;FR5-1;FR5-3,1.1292897954927512,0.2734828145811917,False,True
cfos,660,FR4-1;FR4-3;FR5-5,FR5-3;FR5-4;NPY-M,AGUA-M;FR5-1;FR5-2,2.849032830726004,0.4870946895287595,False,True
cfos,661,FR4-1;FR4-3;NPY-M,AGUA-M;FR5-1;FR5-2,FR5-3;FR5-4;FR5-5,1.2850466070587698,0.29989092882721713,False,True
cfos,662,FR4-1;FR4-3;NPY-M,AGUA-M;FR5-1;FR5-3,FR5-2;FR5-4;FR5-5,0.9714509667905264,0.24460857628958496,False,False
cfos,663,FR4-1;FR4-3;NPY-M,AGUA-M;FR5-1;FR5-4,FR5-2;FR5-3;FR5-5,0.971947391626578,0.2447029871733899,False,False
cfos,664,FR4-1;FR4-3;NPY-M,AGUA-M;FR5-1;FR5-5,FR5-2;FR5-3;FR5-4,1.447734689461768,0.3254993363007815,False,True
cfos,665,FR4-1;FR4-3;NPY-M,AGUA-M;FR5-2;FR5-3,FR5-1;FR5-4;FR5-5,0.8072948148526446,0.21203895524541608,False,False
cfos,666,FR4-1;FR4-3;NPY-M,AGUA-M;FR5-2;FR5-4,FR5-1;FR5-3;FR5-5,1.448234760558879,0.32557516374808465,False,True
cfos,667,FR4-1;FR4-3;NPY-M,AGUA-M;FR5-2;FR5-5,FR5-1;FR5-3;FR5-4,1.5893161827685722,0.3463078418383878,False,True
cfos,668,FR4-1;FR4-3;NPY-M,AGUA-M;FR5-3;FR5-4,FR5-1;FR5-2;FR5-5,2.083009154951918,0.4097984267690389,False,True
cfos,669,FR4-1;FR4-3;NPY-M,AGUA-M;FR5-3;FR5-5,FR5-1;FR5-2;FR5-4,0.7988901423625604,0.21029566858327844,False,False
cfos,670,FR4-1;FR4-3;NPY-M,AGUA-M;FR5-4;FR5-5,FR5-1;FR5-2;FR5-3,0.9188753078654288,0.2344742395914431,False,False
cfos,671,FR4-1;FR4-3;NPY-M,FR5-1;FR5-2;FR5-3,AGUA-M;FR5-4;FR5-5,0.918875307865429,0.23447423959144312,False,False
cfos,672,FR4-1;FR4-3;NPY-M,FR5-1;FR5-2;FR5-4,AGUA-M;FR5-3;FR5-5,0.7988901423625604,0.21029566858327844,False,False
cfos,673,FR4-1;FR4-3;NPY-M,FR5-1;FR5-2;FR5-5,AGUA-M;FR5-3;FR5-4,2.0830091549519185,0.409798426769039,False,True
cfos,674,FR4-1;FR4-3;NPY-M,FR5-1;FR5-3;FR5-4,AGUA-M;FR5-2;FR5-5,1.5893161827685722,0.3463078418383878,False,True
cfos,675,FR4-1;FR4-3;NPY-M,FR5-1;FR5-3;FR5-5,AGUA-M;FR5-2;FR5-4,1.448234760558879,0.32557516374808465,False,True
cfos,676,FR4-1;FR4-3;NPY-M,FR5-1;FR5-4;FR5-5,AGUA-M;FR5-2;FR5-3,0.8072948148526446,0.21203895524541608,False,False
cfos,677,FR4-1;FR4-3;NPY-M,FR5-2;FR5-3;FR5-4,AGUA-M;FR5-1;FR5-5,1.447734689461768,0.3254993363007815,False,True
cfos,678,FR4-1;FR4-3;NPY-M,FR5-2;FR5-3;FR5-5,AGUA-M;FR5-1;FR5-4,0.971947391626578,0.2447029871733899,False,False
cfos,679,FR4-1;FR4-3;NPY-M,FR5-2;FR5-4;FR5-5,AGUA-M;FR5-1;FR5-3,0.9714509667905264,0.24460857628958496,False,False
cfos,680,FR4-1;FR4-3;NPY-M,FR5-3;FR5-4;FR5-5,AGUA-M;FR5-1;FR5-2,1.28504660705877,0.2998909288272172,False,True
cfos,681,FR4-1;FR5-1;FR5-2,AGUA-M;FR4-3;FR5-3,FR5-4;FR5-5;NPY-M,0.9041661371538156,0.23159007721248348,False,False
cfos,682,FR4-1;FR5-1;FR5-2,AGUA-M;FR4-3;FR5-4,FR5-3;FR5-5;NPY-M,0.6831901221372764,0.18548869308457958,False,False
cfos,683,FR4-1;FR5-1;FR5-2,AGUA-M;FR4-3;FR5-5,FR5-3;FR5-4;NPY-M,2.689892589542616,0.4727492737712372,False,True
cfos,684,FR4-1;FR5-1;FR5-2,AGUA-M;FR4-3;NPY-M,FR5-3;FR5-4;FR5-5,1.3704327251098198,0.31356911576196006,False,True
cfos,685,FR4-1;FR5-1;FR5-2,AGUA-M;FR5-3;FR5-4,FR4-3;FR5-5;NPY-M,0.7437573779913793,0.19866601996265684,False,False
cfos,686,FR4-1;FR5-1;FR5-2,AGUA-M;FR5-3;FR5-5,FR4-3;FR5-4;NPY-M,1.9592470761168852,0.39506946236907103,False,True
cfos,687,FR4-1;FR5-1;FR5-2,AGUA-M;FR5-3;NPY-M,FR4-3;FR5-4;FR5-5,1.2397387590691191,0.29240923309654987,False,True
cfos,688,FR4-1;FR5-1;FR5-2,AGUA-M;FR5-4;FR5-5,FR4-3;FR5-3;NPY-M,1.2925023781042992,0.30110696844275436,False,True
cfos,689,FR4-1;FR5-1;FR5-2,AGUA-M;FR5-4;NPY-M,FR4-3;FR5-3;FR5-5,2.475863854840799,0.4521412366109274,False,True
cfos,690,FR4-1;FR5-1;FR5-2,AGUA-M;FR5-5;NPY-M,FR4-3;FR5-3;FR5-4,1.0894760073292524,0.26640968314196456,False,True
cfos,691,FR4-1;FR5-1;FR5-2,FR4-3;FR5-3;FR5-4,AGUA-M;FR5-5;NPY-M,1.0894760073292524,0.26640968314196456,False,True
cfos,692,FR4-1;FR5-1;FR5-2,FR4-3;FR5-3;FR5-5,AGUA-M;FR5-4;NPY-M,2.475863854840799,0.4521412366109274,False,True
cfos,693,FR4-1;FR5-1;FR5-2,FR4-3;FR5-3;NPY-M,AGUA-M;FR5-4;FR5-5,1.2925023781042995,0.3011069684427544,False,True
cfos,694,FR4-1;FR5-1;FR5-2,FR4-3;FR5-4;FR5-5,AGUA-M;FR5-3;NPY-M,1.2397387590691191,0.29240923309654987,False,True
cfos,695,FR4-1;FR5-1;FR5-2,FR4-3;FR5-4;NPY-M,AGUA-M;FR5-3;FR5-5,1.9592470761168852,0.39506946236907103,False,True
cfos,696,FR4-1;FR5-1;FR5-2,FR4-3;FR5-5;NPY-M,AGUA-M;FR5-3;FR5-4,0.7437573779913793,0.19866601996265684,False,False
cfos,697,FR4-1;FR5-1;FR5-2,FR5-3;FR5-4;FR5-5,AGUA-M;FR4-3;NPY-M,1.3704327251098198,0.31356911576196006,False,True
cfos,698,FR4-1;FR5-1;FR5-2,FR5-3;FR5-4;NPY-M,AGUA-M;FR4-3;FR5-5,2.689892589542616,0.4727492737712372,False,True
cfos,699,FR4-1;FR5-1;FR5-2,FR5-3;FR5-5;NPY-M,AGUA-M;FR4-3;FR5-4,0.6831901221372764,0.18548869308457958,False,False
cfos,700,FR4-1;FR5-1;FR5-2,FR5-4;FR5-5;NPY-M,AGUA-M;FR4-3;FR5-3,0.9041661371538156,0.23159007721248348,False,False
cfos,701,FR4-1;FR5-1;FR5-3,AGUA-M;FR4-3;FR5-2,FR5-4;FR5-5;NPY-M,0.8306610157711222,0.21684534662587676,False,False
cfos,702,FR4-1;FR5-1;FR5-3,AGUA-M;FR4-3;FR5-4,FR5-2;FR5-5;NPY-M,0.37428201973762526,0.11092197319260481,False,False
cfos,703,FR4-1;FR5-1;FR5-3,AGUA-M;FR4-3;FR5-5,FR5-2;FR5-4;NPY-M,1.213866866828312,0.28806483574123065,False,True
cfos,704,FR4-1;FR5-1;FR5-3,AGUA-M;FR4-3;NPY-M,FR5-2;FR5-4;FR5-5,1.208838055692451,0.28721420014188903,False,True
cfos,705,FR4-1;FR5-1;FR5-3,AGUA-M;FR5-2;FR5-4,FR4-3;FR5-5;NPY-M,0.5622711981969336,0.15784064910092493,False,False
cfos,706,FR4-1;FR5-1;FR5-3,AGUA-M;FR5-2;FR5-5,FR4-3;FR5-4;NPY-M,2.600795563165119,0.46436180964537094,False,True
cfos,707,FR4-1;FR5-1;FR5-3,AGUA-M;FR5-2;NPY-M,FR4-3;FR5-4;FR5-5,0.7658734293559828,0.20337205796291402,False,False
cfos,708,FR4-1;FR5-1;FR5-3,AGUA-M;FR5-4;FR5-5,FR4-3;FR5-2;NPY-M,0.4985552102933861,0.14250317068787308,False,False
cfos,709,FR4-1;FR5-1;FR5-3,AGUA-M;FR5-4;NPY-M,FR4-3;FR5-2;FR5-5,2.47312383674021,0.4518669612659818,False,True
cfos,710,FR4-1;FR5-1;FR5-3,AGUA-M;FR5-5;NPY-M,FR4-3;FR5-2;FR5-4,0.5545768711524807,0.15601768965898696,False,False
cfos,711,FR4-1;FR5-1;FR5-3,FR4-3;FR5-2;FR5-4,AGUA-M;FR5-5;NPY-M,0.5545768711524807,0.156017689658987,False,False
cfos,712,FR4-1;FR5-1;FR5-3,FR4-3;FR5-2;FR5-5,AGUA-M;FR5-4;NPY-M,2.47312383674021,0.4518669612659818,False,True
cfos,713,FR4-1;FR5-1;FR5-3,FR4-3;FR5-2;NPY-M,AGUA-M;FR5-4;FR5-5,0.49855521029338606,0.14250317068787308,False,False
cfos,714,FR4-1;FR5-1;FR5-3,FR4-3;FR5-4;FR5-5,AGUA-M;FR5-2;NPY-M,0.7658734293559828,0.20337205796291402,False,False
cfos,715,FR4-1;FR5-1;FR5-3,FR4-3;FR5-4;NPY-M,AGUA-M;FR5-2;FR5-5,2.600795563165119,0.46436180964537094,False,True
cfos,716,FR4-1;FR5-1;FR5-3,FR4-3;FR5-5;NPY-M,AGUA-M;FR5-2;FR5-4,0.5622711981969335,0.1578406491009249,False,False
cfos,717,FR4-1;FR5-1;FR5-3,FR5-2;FR5-4;FR5-5,AGUA-M;FR4-3;NPY-M,1.208838055692451,0.28721420014188903,False,True
cfos,718,FR4-1;FR5-1;FR5-3,FR5-2;FR5-4;NPY-M,AGUA-M;FR4-3;FR5-5,1.2138668668283117,0.28806483574123065,False,True
cfos,719,FR4-1;FR5-1;FR5-3,FR5-2;FR5-5;NPY-M,AGUA-M;FR4-3;FR5-4,0.37428201973762526,0.11092197319260481,False,False
cfos,720,FR4-1;FR5-1;FR5-3,FR5-4;FR5-5;NPY-M,AGUA-M;FR4-3;FR5-2,0.8306610157711223,0.2168453466258768,False,False
cfos,721,FR4-1;FR5-1;FR5-4,AGUA-M;FR4-3;FR5-2,FR5-3;FR5-5;NPY-M,0.3804174735523103,0.11253564878557698,False,False
cfos,722,FR4-1;FR5-1;FR5-4,AGUA-M;FR4-3;FR5-3,FR5-2;FR5-5;NPY-M,0.16694105222065422,0.05271365948020896,False,False
cfos,723,FR4-1;FR5-1;FR5-4,AGUA-M;FR4-3;FR5-5,FR5-2;FR5-3;NPY-M,0.48462943550453225,0.1390763191536789,False,False
cfos,724,FR4-1;FR5-1;FR5-4,AGUA-M;FR4-3;NPY-M,FR5-2;FR5-3;FR5-5,1.0820377038028377,0.26507293227468437,False,False
cfos,725,FR4-1;FR5-1;FR5-4,AGUA-M;FR5-2;FR5-3,FR4-3;FR5-5;NPY-M,0.2569190340864364,0.07888407154048337,False,False
cfos,726,FR4-1;FR5-1;FR5-4,AGUA-M;FR5-2;FR5-5,FR4-3;FR5-3;NPY-M,1.5188995533849747,0.33612155690586476,False,True
cfos,727,FR4-1;FR5-1;FR5-4,AGUA-M;FR5-2;NPY-M,FR4-3;FR5-3;FR5-5,0.7592998214216772,0.20197905394375493,False,False
cfos,728,FR4-1;FR5-1;FR5-4,AGUA-M;FR5-3;FR5-5,FR4-3;FR5-2;NPY-M,0.3640788153725968,0.10822541187468354,False,False
cfos,729,FR4-1;FR5-1;FR5-4,AGUA-M;FR5-3;NPY-M,FR4-3;FR5-2;FR5-5,1.2297722469098415,0.2907419537324451,False,True
cfos,730,FR4-1;FR5-1;FR5-4,AGUA-M;FR5-5;NPY-M,FR4-3;FR5-2;FR5-3,0.3705815055609863,0.10994586689257592,False,False
cfos,731,FR4-1;FR5-1;FR5-4,FR4-3;FR5-2;FR5-3,AGUA-M;FR5-5;NPY-M,0.3705815055609863,0.10994586689257592,False,False
cfos,732,FR4-1;FR5-1;FR5-4,FR4-3;FR5-2;FR5-5,AGUA-M;FR5-3;NPY-M,1.2297722469098415,0.2907419537324451,False,True
cfos,733,FR4-1;FR5-1;FR5-4,FR4-3;FR5-2;NPY-M,AGUA-M;FR5-3;FR5-5,0.3640788153725968,0.10822541187468354,False,False
cfos,734,FR4-1;FR5-1;FR5-4,FR4-3;FR5-3;FR5-5,AGUA-M;FR5-2;NPY-M,0.7592998214216772,0.20197905394375493,False,False
cfos,735,FR4-1;FR5-1;FR5-4,FR4-3;FR5-3;NPY-M,AGUA-M;FR5-2;FR5-5,1.5188995533849747,0.33612155690586476,False,True
cfos,736,FR4-1;FR5-1;FR5-4,FR4-3;FR5-5;NPY-M,AGUA-M;FR5-2;FR5-3,0.2569190340864364,0.07888407154048337,False,False
cfos,737,FR4-1;FR5-1;FR5-4,FR5-2;FR5-3;FR5-5,AGUA-M;FR4-3;NPY-M,1.0820377038028377,0.26507293227468437,False,False
cfos,738,FR4-1;FR5-1;FR5-4,FR5-2;FR5-3;NPY-M,AGUA-M;FR4-3;FR5-5,0.48462943550453225,0.1390763191536789,False,False
cfos,739,FR4-1;FR5-1;FR5-4,FR5-2;FR5-5;NPY-M,AGUA-M;FR4-3;FR5-3,0.16694105222065422,0.05271365948020896,False,False
cfos,740,FR4-1;FR5-1;FR5-4,FR5-3;FR5-5;NPY-M,AGUA-M;FR4-3;FR5-2,0.3804174735523103,0.11253564878557698,False,False
cfos,741,FR4-1;FR5-1;FR5-5,AGUA-M;FR4-3;FR5-2,FR5-3;FR5-4;NPY-M,3.0804148077240177,0.5066126087007966,False,True
cfos,742,FR4-1;FR5-1;FR5-5,AGUA-M;FR4-3;FR5-3,FR5-2;FR5-4;NPY-M,1.5226555732258984,0.33667290125739685,False,True
cfos,743,FR4-1;FR5-1;FR5-5,AGUA-M;FR4-3;FR5-4,FR5-2;FR5-3;NPY-M,0.9782137019018498,0.24589269838224095,False,False
cfos,744,FR4-1;FR5-1;FR5-5,AGUA-M;FR4-3;NPY-M,FR5-2;FR5-3;FR5-4,1.6726400999916615,0.3579646761141836,False,True
cfos,745,FR4-1;FR5-1;FR5-5,AGUA-M;FR5-2;FR5-3,FR4-3;FR5-4;NPY-M,2.2404718215721684,0.42753246231558123,False,True
cfos,746,FR4-1;FR5-1;FR5-5,AGUA-M;FR5-2;FR5-4,FR4-3;FR5-3;NPY-M,1.8250810580384085,0.37824878713651666,False,True
cfos,747,FR4-1;FR5-1;FR5-5,AGUA-M;FR5-2;NPY-M,FR4-3;FR5-3;FR5-4,1.6842791685530525,0.3595599467811644,False,True
cfos,748,FR4-1;FR5-1;FR5-5,AGUA-M;FR5-3;FR5-4,FR4-3;FR5-2;NPY-M,1.0566325387407751,0.2604703602433673,False,False
cfos,749,FR4-1;FR5-1;FR5-5,AGUA-M;FR5-3;NPY-M,FR4-3;FR5-2;FR5-4,1.533126696632226,0.33820512843182265,False,True
cfos,750,FR4-1;FR5-1;FR5-5,AGUA-M;FR5-4;NPY-M,FR4-3;FR5-2;FR5-3,2.4870518792023972,0.45325831319894816,False,True
