phenotype,acquisition_id,animal_id,condition,y_bin,x_bin,binary_occurrence,smoothed_occurrence,tissue_occupancy,analysis_domain_occupancy,ventricle_occupancy,ventricle_exclusion_applied,ventricle_exclusion_source,tissue_boundary_source
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,3,46,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,3,47,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,3,48,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,3,49,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,0,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,1,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,2,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,3,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,4,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,5,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,6,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,7,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,8,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,9,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,10,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,11,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,12,0.0,0.006073057651519775,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,13,0.0,0.0060628242790699005,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,14,0.0,0.007331643719226122,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,15,0.0,0.01019094418734312,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,16,0.0,0.00990414060652256,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,17,0.0,0.005743768531829119,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,18,0.0,0.0019107669359073043,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,19,0.0,0.0003551440895535052,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,20,0.0,3.608852784964256e-05,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,21,0.0,1.918146153911948e-06,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,22,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,23,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,24,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,25,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,26,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,27,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,28,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,29,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,30,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,31,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,32,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,33,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,34,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,35,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,36,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,37,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,38,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,39,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,40,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,41,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,42,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,43,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,44,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,45,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,46,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,47,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,48,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,4,49,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,0,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,1,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,2,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,3,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,4,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,5,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,6,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,7,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,8,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,9,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,10,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,11,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,12,0.0,0.03010508045554161,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,13,0.0,0.030065659433603287,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,14,0.0,0.036350104957818985,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,15,0.0,0.05051989480853081,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,16,0.0,0.04911643639206886,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,17,0.0,0.028508260846138,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,18,0.0,0.00949841644614935,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,19,0.0,0.0017704591155052185,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,20,0.0,0.00018087000353261828,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,21,0.0,9.716307431517635e-06,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,22,0.0,1.1462886639890257e-08,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,23,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,24,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,25,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,26,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,27,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,28,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,29,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,30,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,31,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,32,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,33,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,34,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,35,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,36,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,37,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,38,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,39,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,40,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,41,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,42,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,43,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,44,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,45,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,46,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,47,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,48,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,5,49,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,6,0,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,6,1,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,6,2,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,6,3,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,6,4,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,6,5,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,6,6,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,6,7,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,6,8,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,6,9,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,6,10,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,6,11,0.0,0.05434654280543327,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,6,12,0.0,0.07900582998991013,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,6,13,0.0,0.07907412201166153,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,6,14,0.0,0.09548624604940414,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-09_FR5-2_Allulose,FR5-2,Allulose,6,15,0.0,0.13260871171951294,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
